player_id,position,season,weeks,weeks_changed,cells_changed,dose,first_season,is_rookie,stratum
00-0031382,WR,2022,9,1,1,0.1111111111111111,2014,0,low
00-0031384,TE,2015,18,18,46,1.0,2014,0,high
00-0031384,TE,2016,17,2,3,0.11764705882352941,2014,0,low
00-0031384,TE,2017,15,1,1,0.06666666666666667,2014,0,low
00-0031384,TE,2018,6,1,1,0.16666666666666666,2014,0,low
00-0031384,TE,2019,1,0,0,0.0,2014,0,none
00-0031384,TE,2020,12,2,2,0.16666666666666666,2014,0,low
00-0031384,TE,2021,3,1,1,0.3333333333333333,2014,0,mid
00-0031384,TE,2022,10,1,1,0.1,2014,0,low
00-0031387,TE,2015,14,14,38,1.0,2014,0,high
00-0031387,TE,2016,14,2,3,0.14285714285714285,2014,0,low
00-0031387,TE,2017,16,1,1,0.0625,2014,0,low
00-0031387,TE,2018,18,1,1,0.05555555555555555,2014,0,low
00-0031387,TE,2019,11,1,1,0.09090909090909091,2014,0,low
00-0031387,TE,2020,16,1,1,0.0625,2014,0,low
00-0031387,TE,2021,8,1,1,0.125,2014,0,low
00-0031390,RB,2015,16,16,43,1.0,2014,0,high
00-0031390,RB,2016,7,2,3,0.2857142857142857,2014,0,mid
00-0031390,RB,2017,16,1,1,0.0625,2014,0,low
00-0031391,RB,2015,13,13,35,1.0,2014,0,high
00-0031392,RB,2015,1,1,11,1.0,2014,0,high
00-0031395,QB,2018,1,1,22,1.0,2018,1,high
00-0031395,QB,2019,5,2,2,0.4,2018,0,mid
00-0031395,QB,2020,1,0,0,0.0,2018,0,none
00-0031395,QB,2021,1,1,1,1.0,2018,0,high
00-0031407,QB,2015,16,2,11,0.125,2014,0,low
00-0031407,QB,2016,16,1,1,0.0625,2014,0,low
00-0031407,QB,2017,19,1,1,0.05263157894736842,2014,0,low
00-0031407,QB,2018,13,1,1,0.07692307692307693,2014,0,low
00-0031407,QB,2019,3,1,1,0.3333333333333333,2014,0,mid
00-0031408,WR,2015,15,15,40,1.0,2014,0,high
00-0031408,WR,2016,16,2,3,0.125,2014,0,low
00-0031408,WR,2017,15,1,1,0.06666666666666667,2014,0,low
00-0031408,WR,2018,16,1,1,0.0625,2014,0,low
00-0031408,WR,2019,13,1,1,0.07692307692307693,2014,0,low
00-0031408,WR,2020,20,1,1,0.05,2014,0,low
00-0031408,WR,2021,18,1,1,0.05555555555555555,2014,0,low
00-0031408,WR,2022,16,1,1,0.0625,2014,0,low
00-0031408,WR,2023,19,1,1,0.05263157894736842,2014,0,low
00-0031408,WR,2024,15,1,1,0.06666666666666667,2014,0,low
00-0031408,WR,2025,8,1,1,0.125,2014,0,low
00-0031409,QB,2015,9,2,11,0.2222222222222222,2014,0,low
00-0031413,RB,2015,12,12,35,1.0,2014,0,high
00-0031418,TE,2015,7,7,24,1.0,2014,0,high
00-0031418,TE,2016,9,2,3,0.2222222222222222,2014,0,low
00-0031418,TE,2017,13,1,1,0.07692307692307693,2014,0,low
00-0031418,TE,2018,5,1,1,0.2,2014,0,low
00-0031428,WR,2015,16,16,44,1.0,2014,0,high
00-0031428,WR,2016,16,2,3,0.125,2014,0,low
00-0031428,WR,2017,1,0,0,0.0,2014,0,none
00-0031428,WR,2018,14,2,2,0.14285714285714285,2014,0,low
00-0031428,WR,2019,16,1,1,0.0625,2014,0,low
00-0031428,WR,2020,17,1,1,0.058823529411764705,2014,0,low
00-0031428,WR,2021,12,1,1,0.08333333333333333,2014,0,low
00-0031428,WR,2022,10,1,1,0.1,2014,0,low
00-0031428,WR,2023,18,1,1,0.05555555555555555,2014,0,low
00-0031428,WR,2024,12,1,1,0.08333333333333333,2014,0,low
00-0031431,WR,2015,10,10,30,1.0,2014,0,high
00-0031431,WR,2016,16,2,3,0.125,2014,0,low
00-0031431,WR,2017,17,1,1,0.058823529411764705,2014,0,low
00-0031431,WR,2019,6,1,1,0.16666666666666666,2014,0,low
00-0031462,TE,2015,9,9,43,1.0,2015,1,high
00-0031462,TE,2018,3,2,3,0.6666666666666666,2015,0,mid
00-0031462,TE,2019,2,1,1,0.5,2015,0,mid
00-0031484,TE,2016,5,1,27,0.2,2016,1,low
00-0031484,TE,2017,16,1,1,0.0625,2016,0,low
00-0031484,TE,2018,16,1,1,0.0625,2016,0,low
00-0031484,TE,2019,15,1,1,0.06666666666666667,2016,0,low
00-0031484,TE,2020,16,1,1,0.0625,2016,0,low
00-0031484,TE,2021,17,1,1,0.058823529411764705,2016,0,low
00-0031484,TE,2022,17,1,1,0.058823529411764705,2016,0,low
00-0031484,TE,2023,16,1,1,0.0625,2016,0,low
00-0031484,TE,2024,17,1,1,0.058823529411764705,2016,0,low
00-0031484,TE,2025,17,1,1,0.058823529411764705,2016,0,low
00-0031493,RB,2015,6,6,39,1.0,2015,1,high
00-0031503,QB,2015,16,2,22,0.125,2015,1,low
00-0031503,QB,2016,16,1,1,0.0625,2015,0,low
00-0031503,QB,2017,13,1,1,0.07692307692307693,2015,0,low
00-0031503,QB,2018,11,1,1,0.09090909090909091,2015,0,low
00-0031503,QB,2019,16,1,1,0.0625,2015,0,low
00-0031503,QB,2020,5,1,1,0.2,2015,0,low
00-0031503,QB,2021,7,1,1,0.14285714285714285,2015,0,low
00-0031503,QB,2022,3,1,1,0.3333333333333333,2015,0,mid
00-0031503,QB,2023,7,1,1,0.14285714285714285,2015,0,low
00-0031503,QB,2024,12,1,1,0.08333333333333333,2015,0,low
00-0031503,QB,2025,3,1,1,0.3333333333333333,2015,0,mid
00-0031511,WR,2015,4,4,35,1.0,2015,1,high
00-0031511,WR,2017,2,2,3,1.0,2015,0,high
00-0031511,WR,2019,7,1,1,0.14285714285714285,2015,0,low
00-0031514,WR,2015,2,2,31,1.0,2015,1,high
00-0031514,WR,2016,4,2,3,0.5,2015,0,mid
00-0031514,WR,2017,7,1,1,0.14285714285714285,2015,0,low
00-0031533,TE,2016,14,2,29,0.14285714285714285,2016,1,low
00-0031533,TE,2017,16,1,1,0.0625,2016,0,low
00-0031544,WR,2015,16,16,61,1.0,2015,1,high
00-0031544,WR,2016,17,2,3,0.11764705882352941,2015,0,low
00-0031544,WR,2017,14,1,1,0.07142857142857142,2015,0,low
00-0031544,WR,2018,17,1,1,0.058823529411764705,2015,0,low
00-0031544,WR,2019,16,1,1,0.0625,2015,0,low
00-0031544,WR,2020,16,1,1,0.0625,2015,0,low
00-0031544,WR,2021,16,1,1,0.0625,2015,0,low
00-0031544,WR,2022,17,1,1,0.058823529411764705,2015,0,low
00-0031544,WR,2023,16,1,1,0.0625,2015,0,low
00-0031544,WR,2024,17,1,1,0.058823529411764705,2015,0,low
00-0031545,WR,2016,4,2,31,0.5,2016,1,mid
00-0031545,WR,2017,1,0,0,0.0,2016,0,none
00-0031545,WR,2018,9,2,2,0.2222222222222222,2016,0,low
00-0031545,WR,2020,2,1,1,0.5,2016,0,mid
00-0031545,WR,2021,6,1,1,0.16666666666666666,2016,0,low
00-0031545,WR,2022,7,1,1,0.14285714285714285,2016,0,low
00-0031547,WR,2015,14,14,57,1.0,2015,1,high
00-0031547,WR,2016,16,2,3,0.125,2015,0,low
00-0031547,WR,2017,13,1,1,0.07692307692307693,2015,0,low
00-0031547,WR,2018,11,1,1,0.09090909090909091,2015,0,low
00-0031547,WR,2019,16,1,1,0.0625,2015,0,low
00-0031547,WR,2020,14,1,1,0.07142857142857142,2015,0,low
00-0031547,WR,2021,10,1,1,0.1,2015,0,low
00-0031547,WR,2022,13,1,1,0.07692307692307693,2015,0,low
00-0031547,WR,2023,13,1,1,0.07692307692307693,2015,0,low
00-0031549,WR,2015,13,13,55,1.0,2015,1,high
00-0031549,WR,2016,15,2,3,0.13333333333333333,2015,0,low
00-0031549,WR,2017,19,1,1,0.05263157894736842,2015,0,low
00-0031549,WR,2018,18,1,1,0.05555555555555555,2015,0,low
00-0031549,WR,2019,11,1,1,0.09090909090909091,2015,0,low
00-0031549,WR,2020,16,1,1,0.0625,2015,0,low
00-0031549,WR,2021,16,1,1,0.0625,2015,0,low
00-0031549,WR,2022,16,1,1,0.0625,2015,0,low
00-0031549,WR,2023,19,1,1,0.05263157894736842,2015,0,low
00-0031549,WR,2024,16,1,1,0.0625,2015,0,low
00-0031558,TE,2015,14,14,55,1.0,2015,1,high
00-0031558,TE,2016,4,2,3,0.5,2015,0,mid
00-0031558,TE,2017,11,1,1,0.09090909090909091,2015,0,low
00-0031558,TE,2018,14,1,1,0.07142857142857142,2015,0,low
00-0031558,TE,2019,16,1,1,0.0625,2015,0,low
00-0031558,TE,2020,9,1,1,0.1111111111111111,2015,0,low
00-0031558,TE,2021,5,1,1,0.2,2015,0,low
00-0031558,TE,2022,11,1,1,0.09090909090909091,2015,0,low
00-0031560,WR,2015,11,11,49,1.0,2015,1,high
00-0031560,WR,2016,8,2,3,0.25,2015,0,low
00-0031560,WR,2017,2,1,1,0.5,2015,0,mid
00-0031568,QB,2016,6,1,20,0.16666666666666666,2016,1,low
00-0031568,QB,2017,4,1,1,0.25,2016,0,low
00-0031569,RB,2015,15,15,57,1.0,2015,1,high
00-0031569,RB,2016,12,2,3,0.16666666666666666,2015,0,low
00-0031569,RB,2018,1,0,0,0.0,2015,0,none
00-0031570,WR,2015,9,9,45,1.0,2015,1,high
00-0031570,WR,2016,17,2,3,0.11764705882352941,2015,0,low
00-0031570,WR,2017,18,1,1,0.05555555555555555,2015,0,low
00-0031570,WR,2018,16,1,1,0.0625,2015,0,low
00-0031570,WR,2019,16,1,1,0.0625,2015,0,low
00-0031577,RB,2015,16,16,59,1.0,2015,1,high
00-0031577,RB,2016,4,2,3,0.5,2015,0,mid
00-0031577,RB,2017,16,1,1,0.0625,2015,0,low
00-0031577,RB,2018,12,1,1,0.08333333333333333,2015,0,low
00-0031577,RB,2019,5,1,1,0.2,2015,0,low
00-0031585,TE,2015,17,17,61,1.0,2015,1,high
00-0031585,TE,2016,4,2,3,0.5,2015,0,mid
00-0031585,TE,2017,1,0,0,0.0,2015,0,none
00-0031585,TE,2018,14,2,2,0.14285714285714285,2015,0,low
00-0031585,TE,2019,19,1,1,0.05263157894736842,2015,0,low
00-0031585,TE,2020,11,1,1,0.09090909090909091,2015,0,low
00-0031585,TE,2021,16,1,1,0.0625,2015,0,low
00-0031585,TE,2022,13,1,1,0.07692307692307693,2015,0,low
00-0031585,TE,2023,17,1,1,0.058823529411764705,2015,0,low
00-0031585,TE,2024,12,1,1,0.08333333333333333,2015,0,low
00-0031588,WR,2015,14,14,55,1.0,2015,1,high
00-0031588,WR,2016,13,2,3,0.15384615384615385,2015,0,low
00-0031588,WR,2017,16,1,1,0.0625,2015,0,low
00-0031588,WR,2018,15,1,1,0.06666666666666667,2015,0,low
00-0031588,WR,2019,17,1,1,0.058823529411764705,2015,0,low
00-0031588,WR,2020,19,1,1,0.05263157894736842,2015,0,low
00-0031588,WR,2021,19,1,1,0.05263157894736842,2015,0,low
00-0031588,WR,2022,18,1,1,0.05555555555555555,2015,0,low
00-0031588,WR,2023,19,1,1,0.05263157894736842,2015,0,low
00-0031588,WR,2024,8,1,1,0.125,2015,0,low
00-0031588,WR,2025,21,1,1,0.047619047619047616,2015,0,low
00-0031589,QB,2016,5,1,20,0.2,2016,1,low
00-0031589,QB,2017,11,1,1,0.09090909090909091,2016,0,low
00-0031589,QB,2019,3,1,1,0.3333333333333333,2016,0,mid
00-0031590,RB,2015,9,9,43,1.0,2015,1,high
00-0031590,RB,2016,16,2,3,0.125,2015,0,low
00-0031590,RB,2017,17,1,1,0.058823529411764705,2015,0,low
00-0031590,RB,2018,4,1,1,0.25,2015,0,low
00-0031590,RB,2019,3,1,1,0.3333333333333333,2015,0,mid
00-0031598,TE,2015,11,11,49,1.0,2015,1,high
00-0031598,TE,2016,6,2,3,0.3333333333333333,2015,0,mid
00-0031598,TE,2017,15,1,1,0.06666666666666667,2015,0,low
00-0031598,TE,2018,16,1,1,0.0625,2015,0,low
00-0031598,TE,2019,17,1,1,0.058823529411764705,2015,0,low
00-0031598,TE,2020,9,1,1,0.1111111111111111,2015,0,low
00-0031598,TE,2021,5,1,1,0.2,2015,0,low
00-0031598,TE,2022,9,1,1,0.1111111111111111,2015,0,low
00-0031599,RB,2015,8,8,43,1.0,2015,1,high
00-0031599,RB,2016,3,2,3,0.6666666666666666,2015,0,mid
00-0031599,RB,2017,6,1,1,0.16666666666666666,2015,0,low
00-0031599,RB,2018,6,1,1,0.16666666666666666,2015,0,low
00-0031600,WR,2015,13,13,55,1.0,2015,1,high
00-0031600,WR,2016,12,2,3,0.16666666666666666,2015,0,low
00-0031609,TE,2016,10,2,29,0.2,2016,1,low
00-0031609,TE,2017,11,1,1,0.09090909090909091,2016,0,low
00-0031609,TE,2018,4,1,1,0.25,2016,0,low
00-0031610,TE,2015,3,3,31,1.0,2015,1,high
00-0031610,TE,2016,12,2,3,0.16666666666666666,2015,0,low
00-0031610,TE,2018,4,1,1,0.25,2015,0,low
00-0031610,TE,2019,16,1,1,0.0625,2015,0,low
00-0031610,TE,2020,16,1,1,0.0625,2015,0,low
00-0031610,TE,2021,12,1,1,0.08333333333333333,2015,0,low
00-0031610,TE,2022,9,1,1,0.1111111111111111,2015,0,low
00-0031610,TE,2023,12,1,1,0.08333333333333333,2015,0,low
00-0031610,TE,2025,9,1,1,0.1111111111111111,2015,0,low
00-0031611,RB,2015,5,5,37,1.0,2015,1,high
00-0031617,TE,2015,5,5,35,1.0,2015,1,high
00-0031665,RB,2015,4,4,35,1.0,2015,1,high
00-0031665,RB,2016,12,2,3,0.16666666666666666,2015,0,low
00-0031665,RB,2017,8,1,1,0.125,2015,0,low
00-0031665,RB,2018,8,1,1,0.125,2015,0,low
00-0031665,RB,2019,3,1,1,0.3333333333333333,2015,0,mid
00-0031682,RB,2015,13,13,53,1.0,2015,1,high
00-0031682,RB,2016,5,2,3,0.4,2015,0,mid
00-0031682,RB,2017,5,1,1,0.2,2015,0,low
00-0031684,WR,2016,5,1,29,0.2,2016,1,low
00-0031687,RB,2015,2,2,31,1.0,2015,1,high
00-0031687,RB,2016,1,1,2,1.0,2015,0,high
00-0031687,RB,2017,5,2,2,0.4,2015,0,mid
00-0031687,RB,2018,8,1,1,0.125,2015,0,low
00-0031687,RB,2019,18,1,1,0.05555555555555555,2015,0,low
00-0031687,RB,2020,8,1,1,0.125,2015,0,low
00-0031687,RB,2021,1,0,0,0.0,2015,0,none
00-0031687,RB,2022,16,2,2,0.125,2015,0,low
00-0031687,RB,2023,16,1,1,0.0625,2015,0,low
00-0031687,RB,2024,13,1,1,0.07692307692307693,2015,0,low
00-0031687,RB,2025,12,1,1,0.08333333333333333,2015,0,low
00-0031690,TE,2016,7,1,27,0.14285714285714285,2016,1,low
00-0031690,TE,2017,14,1,1,0.07142857142857142,2016,0,low
00-0031690,TE,2018,15,1,1,0.06666666666666667,2016,0,low
00-0031690,TE,2019,8,1,1,0.125,2016,0,low
00-0031690,TE,2020,7,1,1,0.14285714285714285,2016,0,low
00-0031690,TE,2021,17,1,1,0.058823529411764705,2016,0,low
00-0031690,TE,2022,17,1,1,0.058823529411764705,2016,0,low
00-0031690,TE,2024,9,1,1,0.1111111111111111,2016,0,low
00-0031697,WR,2016,16,2,31,0.125,2016,1,low
00-0031697,WR,2017,10,1,1,0.1,2016,0,low
00-0031731,RB,2015,6,6,39,1.0,2015,1,high
00-0031731,RB,2016,6,2,3,0.3333333333333333,2015,0,mid
00-0031731,RB,2017,11,1,1,0.09090909090909091,2015,0,low
00-0031731,RB,2018,5,1,1,0.2,2015,0,low
00-0031743,RB,2015,8,8,41,1.0,2015,1,high
00-0031743,RB,2016,9,2,3,0.2222222222222222,2015,0,low
00-0031743,RB,2017,11,1,1,0.09090909090909091,2015,0,low
00-0031744,TE,2015,2,2,29,1.0,2015,1,high
00-0031744,TE,2017,5,2,3,0.4,2015,0,mid
00-0031744,TE,2018,15,1,1,0.06666666666666667,2015,0,low
00-0031744,TE,2019,11,1,1,0.09090909090909091,2015,0,low
00-0031744,TE,2021,1,0,0,0.0,2015,0,none
00-0031757,WR,2015,15,15,59,1.0,2015,1,high
00-0031757,WR,2016,15,2,3,0.13333333333333333,2015,0,low
00-0031763,WR,2018,11,2,33,0.18181818181818182,2018,1,low
00-0031763,WR,2019,12,1,1,0.08333333333333333,2018,0,low
00-0031763,WR,2020,7,1,1,0.14285714285714285,2018,0,low
00-0031763,WR,2021,17,1,1,0.058823529411764705,2018,0,low
00-0031763,WR,2022,18,1,1,0.05555555555555555,2018,0,low
00-0031763,WR,2023,16,1,1,0.0625,2018,0,low
00-0031763,WR,2024,9,1,1,0.1111111111111111,2018,0,low
00-0031782,WR,2016,16,2,31,0.125,2016,1,low
00-0031782,WR,2017,15,1,1,0.06666666666666667,2016,0,low
00-0031782,WR,2018,3,1,1,0.3333333333333333,2016,0,mid
00-0031787,WR,2018,5,1,31,0.2,2018,1,low
00-0031787,WR,2019,16,1,1,0.0625,2018,0,low
00-0031787,WR,2020,5,1,1,0.2,2018,0,low
00-0031787,WR,2021,15,1,1,0.06666666666666667,2018,0,low
00-0031787,WR,2022,6,1,1,0.16666666666666666,2018,0,low
00-0031788,TE,2016,6,1,27,0.16666666666666666,2016,1,low
00-0031788,TE,2017,1,0,0,0.0,2016,0,none
00-0031788,TE,2018,11,2,2,0.18181818181818182,2016,0,low
00-0031788,TE,2019,1,0,0,0.0,2016,0,none
00-0031793,RB,2016,1,1,27,1.0,2016,1,high
00-0031793,RB,2017,5,2,2,0.4,2016,0,mid
00-0031800,QB,2017,1,1,20,1.0,2017,1,high
00-0031800,QB,2018,6,2,2,0.3333333333333333,2017,0,mid
00-0031800,QB,2020,2,1,1,0.5,2017,0,mid
00-0031800,QB,2021,16,1,1,0.0625,2017,0,low
00-0031800,QB,2022,9,1,1,0.1111111111111111,2017,0,low
00-0031800,QB,2023,5,1,1,0.2,2017,0,low
00-0031800,QB,2024,4,1,1,0.25,2017,0,low
00-0031806,RB,2015,1,1,27,1.0,2015,1,high
00-0031806,RB,2016,10,2,4,0.2,2015,0,low
00-0031806,RB,2017,12,1,1,0.08333333333333333,2015,0,low
00-0031806,RB,2018,11,1,1,0.09090909090909091,2015,0,low
00-0031806,RB,2019,14,1,1,0.07142857142857142,2015,0,low
00-0031806,RB,2020,18,1,1,0.05555555555555555,2015,0,low
00-0031806,RB,2021,7,1,1,0.14285714285714285,2015,0,low
00-0031806,RB,2022,9,1,1,0.1111111111111111,2015,0,low
00-0031818,WR,2015,9,9,45,1.0,2015,1,high
00-0031818,WR,2016,13,2,3,0.15384615384615385,2015,0,low
00-0031818,WR,2018,1,0,0,0.0,2015,0,none
00-0031854,WR,2015,5,5,39,1.0,2015,1,high
00-0031854,WR,2016,9,2,3,0.2222222222222222,2015,0,low
00-0031868,WR,2016,1,1,29,1.0,2016,1,high
00-0031868,WR,2017,8,2,2,0.25,2016,0,low
00-0031868,WR,2018,7,1,1,0.14285714285714285,2016,0,low
00-0031868,WR,2019,11,1,1,0.09090909090909091,2016,0,low
00-0031868,WR,2020,16,1,1,0.0625,2016,0,low
00-0031868,WR,2021,17,1,1,0.058823529411764705,2016,0,low
00-0031868,WR,2022,14,1,1,0.07142857142857142,2016,0,low
00-0031868,WR,2023,1,0,0,0.0,2016,0,none
00-0031884,TE,2017,2,1,27,0.5,2017,1,mid
00-0031884,TE,2018,8,1,1,0.125,2017,0,low
00-0031897,RB,2015,13,13,53,1.0,2015,1,high
00-0031897,RB,2016,11,2,3,0.18181818181818182,2015,0,low
00-0031897,RB,2017,12,1,1,0.08333333333333333,2015,0,low
00-0031900,RB,2015,6,6,37,1.0,2015,1,high
00-0031900,RB,2016,1,1,2,1.0,2015,0,high
00-0031900,RB,2017,10,2,2,0.2,2015,0,low
00-0031900,RB,2018,16,1,1,0.0625,2015,0,low
00-0031900,RB,2019,1,0,0,0.0,2015,0,none
00-0031912,WR,2015,10,10,47,1.0,2015,1,high
00-0031912,WR,2016,14,2,3,0.14285714285714285,2015,0,low
00-0031912,WR,2018,6,1,1,0.16666666666666666,2015,0,low
00-0031922,TE,2015,16,16,59,1.0,2015,1,high
00-0031922,TE,2016,7,2,3,0.2857142857142857,2015,0,mid
00-0031922,TE,2017,8,1,1,0.125,2015,0,low
00-0031922,TE,2018,2,1,1,0.5,2015,0,mid
00-0031931,WR,2015,3,3,33,1.0,2015,1,high
00-0031931,WR,2016,2,2,3,1.0,2015,0,high
00-0031934,WR,2015,10,10,47,1.0,2015,1,high
00-0031934,WR,2016,3,2,3,0.6666666666666666,2015,0,mid
00-0031934,WR,2019,4,1,1,0.25,2015,0,low
00-0031934,WR,2021,1,0,0,0.0,2015,0,none
00-0031939,RB,2015,13,13,53,1.0,2015,1,high
00-0031939,RB,2016,7,2,3,0.2857142857142857,2015,0,mid
00-0031939,RB,2017,2,1,1,0.5,2015,0,mid
00-0031941,WR,2015,17,17,63,1.0,2015,1,high
00-0031941,WR,2016,16,2,3,0.125,2015,0,low
00-0031941,WR,2017,15,1,1,0.06666666666666667,2015,0,low
00-0031941,WR,2018,9,1,1,0.1111111111111111,2015,0,low
00-0031941,WR,2019,16,1,1,0.0625,2015,0,low
00-0031941,WR,2020,12,1,1,0.08333333333333333,2015,0,low
00-0031941,WR,2021,12,1,1,0.08333333333333333,2015,0,low
00-0031941,WR,2022,4,1,1,0.25,2015,0,low
00-0031941,WR,2023,12,1,1,0.08333333333333333,2015,0,low
00-0031941,WR,2024,8,1,1,0.125,2015,0,low
00-0031951,TE,2015,7,7,41,1.0,2015,1,high
00-0031951,TE,2016,13,2,3,0.15384615384615385,2015,0,low
00-0031951,TE,2017,18,1,1,0.05555555555555555,2015,0,low
00-0031951,TE,2018,14,1,1,0.07142857142857142,2015,0,low
00-0031951,TE,2019,5,1,1,0.2,2015,0,low
00-0031951,TE,2020,15,1,1,0.06666666666666667,2015,0,low
00-0031951,TE,2021,7,1,1,0.14285714285714285,2015,0,low
00-0031953,WR,2015,5,5,37,1.0,2015,1,high
00-0031953,WR,2016,3,2,3,0.6666666666666666,2015,0,mid
00-0031953,WR,2017,2,1,1,0.5,2015,0,mid
00-0031953,WR,2018,11,1,1,0.09090909090909091,2015,0,low
00-0031953,WR,2019,6,1,1,0.16666666666666666,2015,0,low
00-0031959,RB,2015,2,2,29,1.0,2015,1,high
00-0031959,RB,2016,1,1,2,1.0,2015,0,high
00-0031959,RB,2017,1,1,1,1.0,2015,0,high
00-0031959,RB,2018,11,2,2,0.18181818181818182,2015,0,low
00-0031968,TE,2015,7,7,39,1.0,2015,1,high
00-0031972,WR,2015,4,4,35,1.0,2015,1,high
00-0031972,WR,2018,16,2,3,0.125,2015,0,low
00-0031972,WR,2019,9,1,1,0.1111111111111111,2015,0,low
00-0032004,TE,2015,13,13,51,1.0,2015,1,high
00-0032004,TE,2016,17,2,3,0.11764705882352941,2015,0,low
00-0032004,TE,2017,3,1,1,0.3333333333333333,2015,0,mid
00-0032008,WR,2015,9,9,45,1.0,2015,1,high
00-0032008,WR,2016,1,1,2,1.0,2015,0,high
00-0032009,WR,2015,13,13,55,1.0,2015,1,high
00-0032009,WR,2016,15,2,3,0.13333333333333333,2015,0,low
00-0032009,WR,2017,16,1,1,0.0625,2015,0,low
00-0032009,WR,2018,16,1,1,0.0625,2015,0,low
00-0032009,WR,2019,13,1,1,0.07692307692307693,2015,0,low
00-0032009,WR,2020,7,1,1,0.14285714285714285,2015,0,low
00-0032009,WR,2021,17,1,1,0.058823529411764705,2015,0,low
00-0032048,RB,2016,2,1,27,0.5,2016,1,mid
00-0032048,RB,2017,2,1,1,0.5,2016,0,mid
00-0032054,WR,2016,16,2,31,0.125,2016,1,low
00-0032054,WR,2017,11,1,1,0.09090909090909091,2016,0,low
00-0032054,WR,2018,10,1,1,0.1,2016,0,low
00-0032054,WR,2019,14,1,1,0.07142857142857142,2016,0,low
00-0032054,WR,2020,12,1,1,0.08333333333333333,2016,0,low
00-0032054,WR,2021,7,1,1,0.14285714285714285,2016,0,low
00-0032054,WR,2022,11,1,1,0.09090909090909091,2016,0,low
00-0032055,TE,2015,19,19,65,1.0,2015,1,high
00-0032055,TE,2016,14,2,3,0.14285714285714285,2015,0,low
00-0032055,TE,2017,17,1,1,0.058823529411764705,2015,0,low
00-0032055,TE,2018,14,1,1,0.07142857142857142,2015,0,low
00-0032055,TE,2019,1,0,0,0.0,2015,0,none
00-0032058,RB,2015,12,12,51,1.0,2015,1,high
00-0032058,RB,2016,16,2,3,0.125,2015,0,low
00-0032058,RB,2017,17,1,1,0.058823529411764705,2015,0,low
00-0032058,RB,2018,16,1,1,0.0625,2015,0,low
00-0032058,RB,2019,17,1,1,0.058823529411764705,2015,0,low
00-0032058,RB,2020,8,1,1,0.125,2015,0,low
00-0032058,RB,2021,11,1,1,0.09090909090909091,2015,0,low
00-0032058,RB,2022,3,1,1,0.3333333333333333,2015,0,mid
00-0032062,TE,2015,14,14,55,1.0,2015,1,high
00-0032062,TE,2016,12,2,3,0.16666666666666666,2015,0,low
00-0032062,TE,2017,13,1,1,0.07692307692307693,2015,0,low
00-0032062,TE,2018,10,1,1,0.1,2015,0,low
00-0032062,TE,2019,17,1,1,0.058823529411764705,2015,0,low
00-0032062,TE,2020,16,1,1,0.0625,2015,0,low
00-0032062,TE,2021,17,1,1,0.058823529411764705,2015,0,low
00-0032062,TE,2022,4,1,1,0.25,2015,0,low
00-0032062,TE,2023,17,1,1,0.058823529411764705,2015,0,low
00-0032063,RB,2015,6,6,37,1.0,2015,1,high
00-0032063,RB,2016,6,2,3,0.3333333333333333,2015,0,mid
00-0032063,RB,2017,6,1,1,0.16666666666666666,2015,0,low
00-0032063,RB,2018,16,1,1,0.0625,2015,0,low
00-0032063,RB,2019,6,1,1,0.16666666666666666,2015,0,low
00-0032063,RB,2020,15,1,1,0.06666666666666667,2015,0,low
00-0032063,RB,2021,17,1,1,0.058823529411764705,2015,0,low
00-0032063,RB,2022,8,1,1,0.125,2015,0,low
00-0032068,RB,2015,5,5,37,1.0,2015,1,high
00-0032068,RB,2016,5,2,3,0.4,2015,0,mid
00-0032089,TE,2015,9,9,43,1.0,2015,1,high
00-0032089,TE,2018,11,2,3,0.18181818181818182,2015,0,low
00-0032098,TE,2015,4,4,33,1.0,2015,1,high
00-0032098,TE,2016,6,2,3,0.3333333333333333,2015,0,mid
00-0032098,TE,2017,9,1,1,0.1111111111111111,2015,0,low
00-0032098,TE,2018,9,1,1,0.1111111111111111,2015,0,low
00-0032098,TE,2019,16,1,1,0.0625,2015,0,low
00-0032098,TE,2020,6,1,1,0.16666666666666666,2015,0,low
00-0032098,TE,2021,10,1,1,0.1,2015,0,low
00-0032104,RB,2015,16,16,59,1.0,2015,1,high
00-0032104,RB,2016,2,2,3,1.0,2015,0,high
00-0032104,RB,2017,14,1,1,0.07142857142857142,2015,0,low
00-0032104,RB,2018,6,1,1,0.16666666666666666,2015,0,low
00-0032104,RB,2019,18,1,1,0.05555555555555555,2015,0,low
00-0032104,RB,2020,11,1,1,0.09090909090909091,2015,0,low
00-0032104,RB,2021,15,1,1,0.06666666666666667,2015,0,low
00-0032104,RB,2022,15,1,1,0.06666666666666667,2015,0,low
00-0032104,RB,2023,17,1,1,0.058823529411764705,2015,0,low
00-0032104,RB,2024,14,1,1,0.07142857142857142,2015,0,low
00-0032104,RB,2025,13,1,1,0.07692307692307693,2015,0,low
00-0032112,WR,2015,13,13,55,1.0,2015,1,high
00-0032112,WR,2016,15,2,3,0.13333333333333333,2015,0,low
00-0032112,WR,2017,16,1,1,0.0625,2015,0,low
00-0032112,WR,2018,14,1,1,0.07142857142857142,2015,0,low
00-0032112,WR,2019,2,1,1,0.5,2015,0,mid
00-0032115,WR,2015,5,5,37,1.0,2015,1,high
